CustomerID,Country,CountryGroup,MonetaryValue,FirstOrderDate,LastOrderDate,Recency,Freq
15653,United Kingdom,UK,877.4399999999999,2011-08-16,2011-09-08,-93.0,0.12173913043478261
15654,United Kingdom,UK,922.5300000000002,2011-11-13,2011-11-30,-10.0,0.5384615384615385
15655,United Kingdom,UK,511.31999999999994,2011-04-10,2011-04-10,-244.0,0.02880658436213992
15656,United Kingdom,UK,748.5000000000001,2011-02-28,2011-10-25,-46.0,0.09859154929577466
15657,United Kingdom,UK,30.0,2011-11-17,2011-11-17,-23.0,0.3181818181818182
15658,United Kingdom,UK,958.8999999999997,2010-12-02,2011-06-02,-191.0,0.07526881720430108
15659,United Kingdom,UK,306.45000000000005,2011-10-27,2011-10-27,-44.0,0.16279069767441862
15660,United Kingdom,UK,1552.0100000000002,2010-12-09,2011-11-14,-26.0,0.11506849315068492
15661,United Kingdom,UK,309.8,2011-01-05,2011-01-26,-318.0,0.04142011834319526
15663,United Kingdom,UK,138.14000000000001,2011-08-25,2011-08-25,-107.0,0.0660377358490566
15664,United Kingdom,UK,358.63000000000005,2011-10-20,2011-10-20,-51.0,0.14
15665,United Kingdom,UK,2242.0100000000007,2011-04-10,2011-06-24,-169.0,0.05761316872427984
15667,United Kingdom,UK,301.32000000000005,2011-10-31,2011-10-31,-40.0,0.1794871794871795
15668,United Kingdom,UK,76.32000000000001,2011-05-06,2011-05-06,-218.0,0.03225806451612903
15669,United Kingdom,UK,677.69,2011-03-21,2011-10-30,-41.0,0.10646387832699619
15670,United Kingdom,UK,173.05,2011-02-16,2011-02-16,-297.0,0.02364864864864865
15671,United Kingdom,UK,2635.4900000000007,2011-03-14,2011-11-21,-19.0,0.18148148148148147
15673,United Kingdom,UK,2881.020000000001,2011-01-16,2011-09-12,-89.0,0.0856269113149847
15674,United Kingdom,UK,1744.0200000000002,2011-03-30,2011-09-27,-74.0,0.0826771653543307
15675,United Kingdom,UK,323.69,2011-03-04,2011-09-19,-82.0,0.075
15676,United Kingdom,UK,3324.09,2011-03-01,2011-11-21,-19.0,0.07420494699646643
15677,United Kingdom,UK,657.23,2011-10-21,2011-10-21,-50.0,0.14285714285714285
15678,United Kingdom,UK,352.70000000000005,2011-10-18,2011-10-18,-53.0,0.13461538461538464
15679,United Kingdom,UK,781.2799999999999,2011-06-10,2011-11-15,-25.0,0.15384615384615385
15680,United Kingdom,UK,1333.6800000000003,2010-12-08,2011-11-30,-10.0,0.05737704918032787
15681,United Kingdom,UK,946.3599999999998,2011-03-04,2011-11-14,-26.0,0.09999999999999999
15683,United Kingdom,UK,193.75,2011-08-14,2011-08-14,-118.0,0.05982905982905984
15687,United Kingdom,UK,2981.499999999999,2011-01-13,2011-12-01,-9.0,0.1696969696969697
15689,United Kingdom,UK,254.1,2010-12-13,2011-08-12,-120.0,0.038781163434903045
15690,United Kingdom,UK,239.76000000000002,2011-08-31,2011-12-05,-5.0,0.14
15691,United Kingdom,UK,136.8,2011-04-01,2011-04-01,-253.0,0.027777777777777776
15692,United Kingdom,UK,191.04000000000002,2011-11-11,2011-11-11,-29.0,0.25
15694,United Kingdom,UK,6423.5999999999985,2010-12-02,2011-12-09,-1.0,0.26344086021505375
15695,United Kingdom,UK,409.9800000000001,2011-03-18,2011-03-18,-267.0,0.02631578947368421
15696,United Kingdom,UK,2644.46,2011-01-17,2011-11-06,-34.0,0.17177914110429449
15699,United Kingdom,UK,309.6499999999999,2011-11-22,2011-11-22,-18.0,0.4117647058823529
15700,United Kingdom,UK,664.0299999999996,2011-06-19,2011-06-20,-173.0,0.08092485549132948
15701,United Kingdom,UK,1542.14,2011-08-21,2011-12-07,-3.0,0.2545454545454545
15703,United Kingdom,UK,211.5,2011-03-20,2011-03-20,-265.0,0.026515151515151516
15704,United Kingdom,UK,2293.6199999999994,2011-05-08,2011-07-22,-141.0,0.09767441860465116
15705,United Kingdom,UK,143.10000000000002,2011-05-22,2011-05-22,-202.0,0.03482587064676617
15706,United Kingdom,UK,1001.8100000000001,2011-08-15,2011-10-07,-64.0,0.24137931034482757
15707,United Kingdom,UK,945.58,2011-09-14,2011-11-04,-36.0,0.32558139534883723
15708,United Kingdom,UK,3329.7199999999984,2010-12-05,2011-10-30,-41.0,0.13279132791327913
15709,United Kingdom,UK,133.25,2011-03-01,2011-03-01,-284.0,0.024734982332155476
15712,United Kingdom,UK,1072.3600000000001,2011-02-25,2011-11-30,-10.0,0.12195121951219512
15713,United Kingdom,UK,346.75,2010-12-08,2011-07-19,-144.0,0.03825136612021858
15714,United Kingdom,UK,330.8799999999998,2011-09-23,2011-11-28,-12.0,0.18181818181818182
15716,United Kingdom,UK,1118.8100000000004,2010-12-05,2011-07-17,-146.0,0.07588075880758807
15717,United Kingdom,UK,150.3,2011-04-19,2011-04-19,-235.0,0.02991452991452992
15719,United Kingdom,UK,5043.959999999996,2011-01-06,2011-11-07,-33.0,0.27002967359050445
15720,United Kingdom,UK,598.7300000000001,2011-11-15,2011-11-15,-25.0,0.29166666666666663
15721,United Kingdom,UK,507.0799999999998,2011-11-28,2011-11-28,-12.0,0.6363636363636364
15722,United Kingdom,UK,2181.21,2011-02-22,2011-11-04,-36.0,0.09655172413793103
15723,United Kingdom,UK,203.1,2010-12-10,2010-12-10,-365.0,0.019230769230769232
15724,United Kingdom,UK,212.3,2011-02-28,2011-05-22,-202.0,0.04929577464788733
15725,United Kingdom,UK,415.2500000000001,2011-11-24,2011-11-24,-16.0,0.4666666666666667
15727,United Kingdom,UK,5178.96,2010-12-15,2011-11-23,-17.0,0.13649025069637882
15729,United Kingdom,UK,62.0,2011-05-11,2011-05-11,-213.0,0.0330188679245283
15730,United Kingdom,UK,1108.3800000000003,2011-05-17,2011-10-05,-66.0,0.10194174757281554
15732,United Kingdom,UK,294.11999999999995,2010-12-02,2011-05-11,-213.0,0.03763440860215054
15733,United Kingdom,UK,162.3,2011-03-02,2011-03-02,-283.0,0.024822695035460994
15734,United Kingdom,UK,1339.45,2011-05-23,2011-08-17,-115.0,0.07
15737,United Kingdom,UK,1121.2099999999998,2011-04-11,2011-11-25,-15.0,0.17355371900826447
15738,United Kingdom,UK,4788.769999999996,2010-12-02,2011-11-21,-19.0,0.282258064516129
15739,United Kingdom,UK,449.12000000000006,2011-10-04,2011-10-04,-67.0,0.10606060606060606
15740,United Kingdom,UK,154.88000000000002,2011-10-21,2011-10-21,-50.0,0.14285714285714285
15743,United Kingdom,UK,784.4600000000003,2011-06-08,2011-11-23,-17.0,0.15217391304347827
15744,United Kingdom,UK,34.8,2011-09-23,2011-09-23,-78.0,0.09090909090909091
15745,United Kingdom,UK,1071.24,2011-04-17,2011-11-20,-20.0,0.11864406779661017
15746,United Kingdom,UK,182.96,2011-07-28,2011-07-28,-135.0,0.05223880597014925
15747,United Kingdom,UK,974.0399999999996,2011-06-20,2011-11-27,-13.0,0.12209302325581395
15748,United Kingdom,UK,149.30999999999997,2011-10-30,2011-10-30,-41.0,0.17500000000000002
15749,United Kingdom,UK,21535.9,2011-01-11,2011-04-18,-236.0,0.042168674698795185
15750,United Kingdom,UK,2451.2299999999996,2010-12-08,2011-12-07,-3.0,0.13387978142076504
15752,United Kingdom,UK,2628.9300000000017,2010-12-02,2011-10-31,-40.0,0.13172043010752688
15753,United Kingdom,UK,79.2,2011-02-08,2011-02-08,-305.0,0.023026315789473683
15754,United Kingdom,UK,455.67,2011-04-07,2011-10-19,-52.0,0.08536585365853659
15755,United Kingdom,UK,2318.880000000002,2011-02-18,2011-11-29,-11.0,0.14285714285714285
15756,United Kingdom,UK,532.9599999999996,2011-04-04,2011-10-09,-62.0,0.11244979919678713
15757,United Kingdom,UK,714.4200000000001,2011-05-06,2011-10-05,-66.0,0.06451612903225806
15758,United Kingdom,UK,205.25,2011-11-15,2011-11-15,-25.0,0.29166666666666663
15759,United Kingdom,UK,253.04000000000002,2010-12-16,2011-05-05,-219.0,0.05865921787709497
15762,United Kingdom,UK,583.75,2011-09-23,2011-10-05,-66.0,0.18181818181818182
15763,United Kingdom,UK,1048.67,2011-09-23,2011-11-08,-32.0,0.18181818181818182
15764,United Kingdom,UK,3245.4700000000007,2011-03-08,2011-08-24,-108.0,0.07608695652173914
15766,United Kingdom,UK,315.05999999999995,2011-10-06,2011-10-06,-65.0,0.109375
15768,United Kingdom,UK,581.83,2011-04-28,2011-08-16,-116.0,0.09333333333333334
15769,United Kingdom,UK,51823.72,2010-12-03,2011-12-02,-8.0,0.41509433962264153
15773,United Kingdom,UK,635.6800000000001,2011-12-04,2011-12-04,-6.0,1.4000000000000001
15774,United Kingdom,UK,270.8,2011-10-02,2011-10-02,-69.0,0.10294117647058823
15775,United Kingdom,UK,104.9,2011-04-08,2011-04-08,-246.0,0.028571428571428574
15776,United Kingdom,UK,241.62000000000003,2011-07-29,2011-07-29,-134.0,0.05263157894736842
15777,United Kingdom,UK,1021.6100000000001,2010-12-13,2011-04-12,-242.0,0.05817174515235457
15780,United Kingdom,UK,475.28000000000003,2010-12-17,2011-06-09,-184.0,0.058823529411764705
15781,United Kingdom,UK,333.56,2011-02-07,2011-11-14,-26.0,0.06885245901639345
15782,United Kingdom,UK,2593.9400000000005,2011-09-11,2011-11-30,-10.0,0.23595505617977527
15783,United Kingdom,UK,246.3,2011-11-29,2011-11-29,-11.0,0.7000000000000001
15785,United Kingdom,UK,2303.750000000001,2011-02-17,2011-11-07,-33.0,0.09491525423728814
15786,United Kingdom,UK,4834.200000000004,2011-08-17,2011-10-24,-47.0,0.12280701754385964
15787,United Kingdom,UK,948.0500000000003,2011-10-09,2011-11-13,-27.0,0.22950819672131148
15789,United Kingdom,UK,351.3,2010-12-16,2010-12-16,-359.0,0.019553072625698324
15790,United Kingdom,UK,220.84999999999997,2011-11-29,2011-11-29,-11.0,0.7000000000000001
15791,United Kingdom,UK,1604.4400000000003,2011-05-19,2011-10-27,-44.0,0.06862745098039216
15793,United Kingdom,UK,948.9599999999999,2011-03-16,2011-11-25,-15.0,0.07835820895522387
15795,United Kingdom,UK,610.0100000000001,2011-07-13,2011-07-13,-150.0,0.04697986577181208
15796,United Kingdom,UK,2666.61,2011-02-10,2011-12-08,-2.0,0.18543046357615894
15797,United Kingdom,UK,2207.4,2011-01-24,2011-08-18,-114.0,0.0877742946708464
15799,United Kingdom,UK,884.1400000000003,2011-01-09,2011-09-25,-76.0,0.06287425149700598
15800,United Kingdom,UK,699.0800000000002,2011-04-07,2011-08-24,-108.0,0.05691056910569106
15801,United Kingdom,UK,1042.1899999999998,2011-08-22,2011-10-24,-47.0,0.1926605504587156
15803,United Kingdom,UK,415.82,2011-10-19,2011-10-19,-52.0,0.13725490196078433
15804,United Kingdom,UK,3848.5499999999984,2011-05-25,2011-12-09,-1.0,0.45959595959595967
15805,United Kingdom,UK,5452.169999999996,2010-12-10,2011-11-16,-24.0,0.25
15806,United Kingdom,UK,784.5799999999999,2011-03-08,2011-10-24,-47.0,0.07608695652173914
15807,United Kingdom,UK,903.9000000000001,2011-09-23,2011-10-20,-51.0,0.18181818181818182
15808,United Kingdom,UK,3724.7700000000013,2010-12-05,2011-02-06,-307.0,0.07588075880758807
15809,United Kingdom,UK,399.2099999999999,2011-02-10,2011-11-03,-37.0,0.11589403973509935
15810,United Kingdom,UK,1145.4299999999992,2011-02-16,2011-09-22,-79.0,0.0945945945945946
15811,United Kingdom,UK,2171.3199999999997,2010-12-09,2011-11-17,-23.0,0.11506849315068492
15812,United Kingdom,UK,1801.14,2011-01-26,2011-08-24,-108.0,0.11041009463722397
15813,United Kingdom,UK,1303.9099999999999,2011-04-14,2011-05-16,-208.0,0.05857740585774058
15814,United Kingdom,UK,1842.7300000000005,2011-10-20,2011-11-23,-17.0,0.42
15815,United Kingdom,UK,2100.6000000000004,2011-03-25,2011-10-07,-64.0,0.13513513513513514
15819,United Kingdom,UK,1905.45,2011-03-08,2011-10-21,-50.0,0.10144927536231885
15820,United Kingdom,UK,206.98000000000002,2011-01-24,2011-01-24,-320.0,0.0219435736677116
15821,United Kingdom,UK,570.96,2011-10-09,2011-10-26,-45.0,0.22950819672131148
15822,United Kingdom,UK,885.4699999999999,2010-12-15,2011-12-06,-4.0,0.03899721448467967
15825,United Kingdom,UK,532.94,2011-06-20,2011-06-20,-173.0,0.040697674418604654
15826,United Kingdom,UK,1649.3599999999997,2011-05-13,2011-10-14,-57.0,0.06666666666666668
15827,United Kingdom,UK,1641.4800000000005,2010-12-02,2011-09-27,-74.0,0.20698924731182797
15829,United Kingdom,UK,636.14,2011-07-22,2011-09-01,-100.0,0.09999999999999999
15830,United Kingdom,UK,547.7,2011-11-02,2011-11-02,-38.0,0.1891891891891892
15831,United Kingdom,UK,747.7599999999998,2011-01-19,2011-10-12,-59.0,0.06481481481481481
15832,United Kingdom,UK,836.7899999999998,2011-03-30,2011-03-30,-255.0,0.027559055118110236
15834,United Kingdom,UK,2084.900000000002,2011-03-07,2011-09-30,-71.0,0.07581227436823104
15835,United Kingdom,UK,954.0899999999996,2011-01-13,2011-10-26,-45.0,0.08484848484848485
15836,United Kingdom,UK,117.47,2011-10-20,2011-10-20,-51.0,0.14
15837,United Kingdom,UK,391.97999999999996,2011-10-06,2011-10-06,-65.0,0.109375
15838,United Kingdom,UK,33350.76,2010-12-07,2011-11-28,-12.0,0.28610354223433243
15839,United Kingdom,UK,1020.7400000000001,2011-07-14,2011-11-06,-34.0,0.14189189189189189
15840,United Kingdom,UK,345.65999999999997,2011-06-20,2011-10-12,-59.0,0.08139534883720931
15841,United Kingdom,UK,1209.1000000000004,2011-01-05,2011-09-28,-73.0,0.08284023668639053
15843,United Kingdom,UK,118.95,2011-02-09,2011-02-09,-304.0,0.023102310231023104
15844,United Kingdom,UK,130.74,2011-10-24,2011-10-24,-47.0,0.15217391304347827
15845,United Kingdom,UK,3650.8699999999994,2011-01-06,2011-11-22,-18.0,0.16617210682492584
15847,United Kingdom,UK,389.27,2011-02-24,2011-11-01,-39.0,0.048611111111111105
15850,United Kingdom,UK,238.85,2011-06-24,2011-11-20,-20.0,0.08333333333333333
15852,United Kingdom,UK,160.71,2011-05-26,2011-06-06,-187.0,0.07106598984771573
15853,United Kingdom,UK,110.8,2011-10-19,2011-10-19,-52.0,0.13725490196078433
15854,United Kingdom,UK,2974.649999999998,2010-12-13,2011-12-05,-5.0,0.19390581717451522
15855,United Kingdom,UK,712.2399999999998,2011-03-21,2011-07-26,-137.0,0.13307984790874525
15856,United Kingdom,UK,16173.67000000001,2010-12-09,2011-12-05,-5.0,0.40273972602739727
15857,United Kingdom,UK,297.0,2011-11-21,2011-11-21,-19.0,0.38888888888888884
15858,United Kingdom,UK,1438.8500000000008,2010-12-07,2011-11-24,-16.0,0.09536784741144413
15860,United Kingdom,UK,977.2099999999994,2010-12-06,2011-10-30,-41.0,0.15217391304347827
15861,United Kingdom,UK,3000.360000000001,2011-03-17,2011-11-27,-13.0,0.1310861423220974
15862,United Kingdom,UK,832.88,2010-12-01,2011-12-01,-9.0,0.07506702412868632
15863,United Kingdom,UK,68.84,2011-05-31,2011-11-14,-26.0,0.07291666666666666
15864,United Kingdom,UK,1769.7800000000002,2011-01-27,2011-11-17,-23.0,0.1329113924050633
15865,United Kingdom,UK,895.1300000000002,2011-05-10,2011-10-30,-41.0,0.09859154929577466
15866,United Kingdom,UK,230.52999999999992,2011-08-30,2011-08-30,-102.0,0.06930693069306931
15867,United Kingdom,UK,3797.7899999999986,2010-12-05,2011-12-04,-6.0,0.2845528455284553
15869,United Kingdom,UK,149.63999999999996,2011-03-07,2011-03-07,-278.0,0.025270758122743684
15870,United Kingdom,UK,354.0899999999999,2011-11-07,2011-11-07,-33.0,0.21875
15872,United Kingdom,UK,360.9299999999999,2011-11-25,2011-11-25,-15.0,0.5
15874,United Kingdom,UK,4330.670000000001,2011-02-28,2011-10-07,-64.0,0.14788732394366197
15877,United Kingdom,UK,440.78,2011-11-22,2011-12-08,-2.0,0.8235294117647058
15880,United Kingdom,UK,313.27999999999986,2010-12-05,2010-12-05,-370.0,0.018970189701897018
15881,United Kingdom,UK,438.24,2010-12-10,2011-01-31,-313.0,0.038461538461538464
15882,United Kingdom,UK,495.3599999999999,2010-12-06,2011-05-25,-199.0,0.03804347826086957
15883,United Kingdom,UK,396.47999999999996,2011-11-06,2011-12-07,-3.0,0.42424242424242425
15885,United Kingdom,UK,379.34999999999997,2011-02-03,2011-09-08,-93.0,0.06796116504854369
15886,United Kingdom,UK,181.09,2011-10-10,2011-10-10,-61.0,0.11666666666666667
15888,United Kingdom,UK,141.26999999999998,2011-09-20,2011-09-20,-81.0,0.08750000000000001
15889,United Kingdom,UK,446.8699999999998,2010-12-05,2011-07-06,-157.0,0.037940379403794036
15891,United Kingdom,UK,524.52,2011-04-27,2011-04-27,-227.0,0.030973451327433628
15894,United Kingdom,UK,263.55,2010-12-05,2011-03-31,-254.0,0.037940379403794036
15895,United Kingdom,UK,179.17,2011-07-13,2011-07-13,-150.0,0.04697986577181208
15897,United Kingdom,UK,222.05000000000004,2011-05-29,2011-05-29,-195.0,0.03608247422680412
15898,United Kingdom,UK,1384.6799999999998,2010-12-06,2011-12-08,-2.0,0.0951086956521739
15899,United Kingdom,UK,56.25,2010-12-06,2010-12-06,-369.0,0.019021739130434784
15900,United Kingdom,UK,351.10999999999996,2011-11-16,2011-11-16,-24.0,0.30434782608695654
15901,United Kingdom,UK,363.8799999999999,2011-07-08,2011-11-23,-17.0,0.13636363636363635
15903,United Kingdom,UK,5126.34,2011-02-17,2011-11-30,-10.0,0.16610169491525423
15904,United Kingdom,UK,164.67999999999998,2011-12-01,2011-12-01,-9.0,0.875
15906,United Kingdom,UK,1521.790000000001,2011-03-29,2011-11-20,-20.0,0.13725490196078433
15907,United Kingdom,UK,967.4499999999998,2011-05-13,2011-12-06,-4.0,0.09999999999999999
15909,United Kingdom,UK,191.93999999999997,2011-06-19,2011-06-19,-174.0,0.04046242774566474
15910,United Kingdom,UK,1232.1799999999996,2011-01-27,2011-12-09,-1.0,0.17721518987341772
15912,United Kingdom,UK,264.62,2011-04-20,2011-06-14,-179.0,0.060085836909871244
15916,United Kingdom,UK,1491.2400000000005,2010-12-08,2011-11-23,-17.0,0.13387978142076504
15917,United Kingdom,UK,123.10000000000001,2011-04-06,2011-04-06,-248.0,0.02834008097165992
15918,United Kingdom,UK,334.23,2011-03-13,2011-06-02,-191.0,0.05166051660516605
15919,United Kingdom,UK,639.89,2010-12-06,2011-11-20,-20.0,0.03804347826086957
15920,United Kingdom,UK,167.49999999999997,2011-07-08,2011-07-08,-155.0,0.045454545454545456
15921,United Kingdom,UK,336.0300000000001,2011-06-20,2011-06-20,-173.0,0.040697674418604654
15922,United Kingdom,UK,363.6000000000001,2010-12-01,2010-12-01,-374.0,0.01876675603217158
15923,United Kingdom,UK,127.08000000000003,2010-12-02,2010-12-02,-373.0,0.01881720430107527
15925,United Kingdom,UK,207.15,2011-05-29,2011-05-29,-195.0,0.03608247422680412
15930,United Kingdom,UK,426.63000000000017,2011-10-03,2011-10-03,-68.0,0.1044776119402985
15932,United Kingdom,UK,2461.850000000001,2011-02-23,2011-12-05,-5.0,0.19377162629757785
15933,United Kingdom,UK,1107.4600000000003,2011-09-14,2011-11-18,-22.0,0.2441860465116279
15935,United Kingdom,UK,416.8600000000001,2011-04-12,2011-04-14,-240.0,0.058091286307053944
15937,United Kingdom,UK,145.35,2011-10-06,2011-10-06,-65.0,0.109375
15938,United Kingdom,UK,404.58,2011-01-20,2011-08-19,-113.0,0.10835913312693499
15939,United Kingdom,UK,6087.259999999999,2011-01-12,2011-09-11,-90.0,0.27492447129909364
15940,United Kingdom,UK,31.799999999999997,2011-02-01,2011-02-01,-312.0,0.022508038585209004
15942,United Kingdom,UK,337.43999999999994,2011-07-29,2011-07-29,-134.0,0.05263157894736842
15944,United Kingdom,UK,325.1,2011-03-08,2011-03-08,-277.0,0.025362318840579712
15945,United Kingdom,UK,181.0,2010-12-09,2010-12-09,-366.0,0.019178082191780823
15947,United Kingdom,UK,1708.2400000000002,2011-09-18,2011-09-18,-83.0,0.08536585365853659
15948,United Kingdom,UK,955.2400000000001,2011-10-27,2011-12-01,-9.0,0.32558139534883723
15949,United Kingdom,UK,364.7199999999999,2011-09-29,2011-11-23,-17.0,0.1971830985915493
15950,United Kingdom,UK,1705.2599999999989,2010-12-15,2011-11-08,-32.0,0.07799442896935933
15951,United Kingdom,UK,669.57,2011-02-27,2011-12-01,-9.0,0.04912280701754386
15952,United Kingdom,UK,806.5699999999999,2011-04-28,2011-11-06,-34.0,0.12444444444444444
15953,United Kingdom,UK,1634.53,2010-12-05,2011-11-24,-16.0,0.15176151761517614
15955,United Kingdom,UK,4389.810000000001,2010-12-02,2011-11-15,-25.0,0.1881720430107527
15957,United Kingdom,UK,428.88999999999993,2011-11-08,2011-11-08,-32.0,0.22580645161290322
15958,United Kingdom,UK,104.35,2011-09-26,2011-09-26,-75.0,0.0945945945945946
15963,United Kingdom,UK,470.7600000000001,2011-10-25,2011-11-20,-20.0,0.3111111111111111
15965,United Kingdom,UK,845.6400000000003,2010-12-07,2011-11-22,-18.0,0.05722070844686648
15967,United Kingdom,UK,418.8299999999999,2011-01-25,2011-11-16,-24.0,0.04402515723270441
15969,United Kingdom,UK,582.8999999999999,2011-06-07,2011-12-07,-3.0,0.11351351351351352
15970,United Kingdom,UK,314.1,2011-02-09,2011-02-09,-304.0,0.023102310231023104
15971,United Kingdom,UK,4199.85,2011-02-01,2011-11-22,-18.0,0.24758842443729903
15973,United Kingdom,UK,99.77,2010-12-08,2010-12-08,-367.0,0.01912568306010929
15974,United Kingdom,UK,3429.55,2011-02-24,2011-10-31,-40.0,0.1701388888888889
15975,United Kingdom,UK,371.01,2011-09-16,2011-09-16,-85.0,0.08333333333333333
15976,United Kingdom,UK,430.9399999999998,2011-05-03,2011-06-27,-166.0,0.06363636363636363
15977,United Kingdom,UK,1054.7299999999996,2011-10-31,2011-11-22,-18.0,0.358974358974359
15978,United Kingdom,UK,1098.7800000000002,2011-09-23,2011-09-23,-78.0,0.09090909090909091
15980,United Kingdom,UK,2398.859999999999,2011-03-30,2011-09-12,-89.0,0.05511811023622047
15981,United Kingdom,UK,3408.4799999999987,2011-02-01,2011-11-15,-25.0,0.18006430868167203
15983,United Kingdom,UK,1475.02,2010-12-01,2011-11-17,-23.0,0.07506702412868632
15984,United Kingdom,UK,2816.9700000000007,2010-12-06,2011-12-07,-3.0,0.1902173913043478
15985,United Kingdom,UK,1037.4200000000003,2011-04-17,2011-08-08,-124.0,0.059322033898305086
15986,United Kingdom,UK,168.12,2011-11-09,2011-11-09,-31.0,0.23333333333333334
15987,United Kingdom,UK,1451.2800000000002,2010-12-06,2011-11-27,-13.0,0.11413043478260869
15988,United Kingdom,UK,158.03000000000003,2011-11-20,2011-11-20,-20.0,0.3684210526315789
15990,United Kingdom,UK,792.11,2011-02-25,2011-10-26,-45.0,0.04878048780487805
15992,United Kingdom,UK,41.989999999999995,2011-12-06,2011-12-06,-4.0,2.333333333333333
15993,United Kingdom,UK,2756.819999999998,2011-10-26,2011-12-01,-9.0,0.7954545454545454
15994,United Kingdom,UK,427.07000000000005,2011-10-16,2011-10-16,-55.0,0.12962962962962962
15996,United Kingdom,UK,1044.7799999999993,2010-12-08,2011-09-12,-89.0,0.11475409836065574
15998,United Kingdom,UK,3084.1699999999996,2010-12-12,2011-11-03,-37.0,0.09668508287292818
16000,United Kingdom,UK,12393.7,2011-12-07,2011-12-07,-3.0,3.5
16003,United Kingdom,UK,2735.3700000000003,2010-12-15,2011-11-10,-30.0,0.07799442896935933
16005,United Kingdom,UK,615.3899999999996,2011-03-14,2011-11-27,-13.0,0.07777777777777778
16006,United Kingdom,UK,101.39999999999999,2011-05-12,2011-05-12,-212.0,0.03317535545023697
16007,United Kingdom,UK,1701.939999999998,2011-05-08,2011-10-23,-48.0,0.13023255813953488
16008,United Kingdom,UK,478.7800000000001,2011-05-19,2011-11-16,-24.0,0.10294117647058823
16009,United Kingdom,UK,992.71,2011-07-03,2011-11-17,-23.0,0.17610062893081763
16010,United Kingdom,UK,407.49999999999994,2010-12-12,2011-04-08,-246.0,0.058011049723756904
16011,United Kingdom,UK,3362.7100000000023,2010-12-08,2011-12-01,-9.0,0.30601092896174864
16012,United Kingdom,UK,1415.2899999999997,2011-07-07,2011-11-04,-36.0,0.13548387096774195
16013,United Kingdom,UK,33366.24999999999,2010-12-03,2011-12-06,-4.0,0.5094339622641509
16014,United Kingdom,UK,653.1299999999999,2011-02-21,2011-11-02,-38.0,0.07216494845360824
16015,United Kingdom,UK,690.5399999999997,2011-10-21,2011-12-06,-4.0,0.42857142857142855
16016,United Kingdom,UK,1483.3100000000009,2010-12-08,2011-12-06,-4.0,0.13387978142076504
16017,United Kingdom,UK,211.87999999999997,2011-10-23,2011-10-23,-48.0,0.14893617021276595
16018,United Kingdom,UK,408.90000000000003,2011-06-12,2011-10-31,-40.0,0.07777777777777778
16019,United Kingdom,UK,3450.2399999999993,2010-12-10,2011-10-24,-47.0,0.17307692307692307
16020,United Kingdom,UK,851.0100000000001,2011-10-05,2011-11-23,-17.0,0.2153846153846154
16022,United Kingdom,UK,628.2800000000001,2011-03-24,2011-03-24,-261.0,0.026923076923076925
16023,United Kingdom,UK,719.81,2011-03-18,2011-10-24,-47.0,0.07894736842105263
16024,United Kingdom,UK,251.23999999999992,2011-11-27,2011-11-27,-13.0,0.5833333333333333
16025,United Kingdom,UK,439.66,2011-11-10,2011-11-10,-30.0,0.24137931034482757
16026,United Kingdom,UK,236.09000000000006,2011-10-27,2011-10-27,-44.0,0.16279069767441862
16027,United Kingdom,UK,852.12,2011-02-10,2011-09-09,-92.0,0.13907284768211922
16029,United Kingdom,UK,50992.60999999996,2010-12-01,2011-11-01,-39.0,0.6943699731903485
16030,United Kingdom,UK,331.23999999999995,2011-02-03,2011-02-03,-310.0,0.022653721682847898
16031,United Kingdom,UK,548.9399999999999,2011-04-06,2011-09-08,-93.0,0.05668016194331984
16033,United Kingdom,UK,8727.609999999984,2010-12-05,2011-12-04,-6.0,0.34146341463414637
16034,United Kingdom,UK,437.69999999999993,2011-01-11,2011-05-27,-197.0,0.06325301204819277
16036,United Kingdom,UK,758.9199999999994,2011-03-21,2011-09-13,-88.0,0.053231939163498096
16037,United Kingdom,UK,855.0200000000001,2010-12-16,2011-03-15,-270.0,0.05865921787709497
16038,United Kingdom,UK,454.3299999999999,2011-05-22,2011-12-02,-8.0,0.1044776119402985
16040,United Kingdom,UK,1313.5500000000006,2011-03-16,2011-10-05,-66.0,0.07835820895522387
16041,United Kingdom,UK,3166.4,2011-07-21,2011-11-09,-31.0,0.09929078014184398
16042,United Kingdom,UK,1147.3700000000001,2011-01-11,2011-11-17,-23.0,0.08433734939759037
16043,United Kingdom,UK,773.9900000000004,2011-01-26,2011-11-02,-38.0,0.08832807570977917
16045,United Kingdom,UK,1340.7000000000003,2011-02-22,2011-08-12,-120.0,0.09655172413793103
16048,United Kingdom,UK,243.69000000000005,2010-12-01,2010-12-01,-374.0,0.01876675603217158
16049,United Kingdom,UK,1111.7900000000002,2011-09-25,2011-10-30,-41.0,0.28
16050,United Kingdom,UK,137.9,2011-06-19,2011-06-19,-174.0,0.04046242774566474
16052,United Kingdom,UK,362.06000000000006,2011-10-16,2011-10-16,-55.0,0.12962962962962962
16053,United Kingdom,UK,1511.9499999999996,2011-08-09,2011-11-07,-33.0,0.11475409836065574
16054,United Kingdom,UK,783.8999999999999,2011-07-17,2011-07-17,-146.0,0.04827586206896552
16055,United Kingdom,UK,134.8,2011-05-03,2011-05-03,-221.0,0.031818181818181815
16056,United Kingdom,UK,664.8500000000001,2011-10-25,2011-10-25,-46.0,0.15555555555555556
